date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:57	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2029%20Jul%202024%2013:52:57%20GMT	https://www.boleteriavip.com.ar/auth/google/ingresar/?returnUrl=/socios/validardatos/newells	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/auth/google/ingresar/index85b5.html	(from https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fsocios%2Fvalidardatos%2Fnewells)
09:52:58	29514/29514	---MCZ	200	added ('OK')	text/css	etag:W/%221dad942a9c2324a%22	https://www.boleteriavip.com.ar/css/patronato-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/patronato-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=patronato)
09:52:58	13127/13127	---M--	200	added ('OK')	image/png	etag:%221dad9427aabfcc7%22	https://www.boleteriavip.com.ar/images/patronato/patronato-escudo-2023-small.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/patronato/patronato-escudo-2023-small.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=patronato)
09:53:00	29192/29192	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:52:59%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dpatronato%2520target%3D	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresarfa95.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=patronato%20target=)
09:53:01	28536/28536	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:00%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Flanus%2F%3Fclub%3Dpatronato	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar4e7c.html	(from https://www.boleteriavip.com.ar/altasocio/datospersonales/lanus/?club=patronato)
09:53:02	25513/25513	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:01%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dtalleres	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar05c5.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=talleres)
09:53:03	25555/25555	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:02%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Ftalleres%2F%3Fclub%3Dtalleres	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar3635.html	(from https://www.boleteriavip.com.ar/altasocio/datospersonales/talleres/?club=talleres)
09:53:03	1541/1541	---M--	200	added ('OK')	image/png	etag:%221dad9427aabc985%22	https://www.boleteriavip.com.ar/images/cai/favicon.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/favicon.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:04	10599/10599	---M--	200	added ('OK')	image/png	etag:%221dad9427aabe6e7%22	https://www.boleteriavip.com.ar/images/cai/favicon-180x180.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/favicon-180x180.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:05	20712/20712	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e468%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-200.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-200.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:06	20992/20992	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e680%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-300.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-300.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:07	21144/21144	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e618%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-regular.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-regular.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:08	20960/20960	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e560%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-500.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-500.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:09	21796/21796	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e1a4%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-600.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-600.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:10	21724/21724	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e05c%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-700.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-700.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:11	22052/22052	---M--	200	added ('OK')	font/woff2	etag:%221da459d8090e2a4%22	https://www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-800.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/barlow/barlow-v12-latin-800.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:12	42281/42281	---MCZ	200	added ('OK')	text/css	etag:W/%221dac6580094c8a9%22	https://www.boleteriavip.com.ar/css/cai-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/cai-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:13	11777/11777	---M--	200	added ('OK')	image/png	etag:%221dad9427aabe181%22	https://www.boleteriavip.com.ar/images/cai/escudo-cai-v3.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/escudo-cai-v3.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:14	9730/9730	---M--	200	added ('OK')	image/png	etag:%220695f03efa10c008266f5dfea2c57741%22	https://www.boleteriavip.com.ar/assets/images/caindependiente/cai-facebook.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/assets/images/caindependiente/cai-facebook.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:15	12114/12114	---M--	200	added ('OK')	image/png	etag:%227862d75444b347053fa16c23dcca2935%22	https://www.boleteriavip.com.ar/assets/images/caindependiente/cai-instagram-empty-2.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/assets/images/caindependiente/cai-instagram-empty-2.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:16	10210/10210	---M--	200	added ('OK')	image/png	etag:%223ccb1d2a814c3eac29b84e0ac016f057%22	https://www.boleteriavip.com.ar/assets/images/caindependiente/cai-twitter.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/assets/images/caindependiente/cai-twitter.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:17	5558/5558	---M--	200	added ('OK')	image/png	etag:%22ce5c2e214915a15125c56515f58a53d6%22	https://www.boleteriavip.com.ar/assets/images/caindependiente/cai-youtube.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/assets/images/caindependiente/cai-youtube.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:18	3192/3192	---M--	200	added ('OK')	image/png	etag:%221dad9427aabc3f8%22	https://www.boleteriavip.com.ar/images/cai/location-100x100.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/location-100x100.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:19	8627/8627	---M--	200	added ('OK')	image/png	etag:%221dad9427aabee33%22	https://www.boleteriavip.com.ar/images/cai/phone-100x100.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/phone-100x100.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:20	1377/1377	---M--	200	added ('OK')	image/png	etag:%221dad9427aabcae1%22	https://www.boleteriavip.com.ar/images/cai/mail-100x100.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/cai/mail-100x100.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:21	32961/32961	---M--	200	added ('OK')	image/png	etag:%221da48a5c99afe41%22	https://www.boleteriavip.com.ar/images/shared/boleteriavip-s-black.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/shared/boleteriavip-s-black.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=cai)
09:53:23	29671/29671	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:22%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dcai	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar771d.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=cai)
09:53:24	29665/29665	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:23%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fnuevoabono%2Fsocios%2F%3Fclub%3Dcai	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresare780.html	(from https://www.boleteriavip.com.ar/nuevoabono/socios/?club=cai)
09:53:25	24190/24190	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:24%20GMT	https://www.boleteriavip.com.ar/recuperar_contrasena?club=lanus	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/recuperar_contrasenaaaab.html	(from https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Fcai)
09:53:25	7932/7932	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde9fc%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-200.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-200.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:26	7840/7840	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde9a0%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-300.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-300.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:27	7884/7884	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde9cc%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-regular.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-regular.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:28	7748/7748	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde944%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-500.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-500.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:29	8000/8000	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde840%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-600.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-600.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:30	7816/7816	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde988%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-700.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-700.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:31	7824/7824	---M--	200	added ('OK')	font/woff2	etag:%221d9effbf0cde990%22	https://www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-800.woff2	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/fonts/poppins/poppins-v20-latin-800.woff2	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:32	29763/29763	---MCZ	200	added ('OK')	text/css	etag:W/%221dacd54d6784143%22	https://www.boleteriavip.com.ar/css/newells-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/newells-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:33	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2029%20Jul%202024%2013:53:25%20GMT	https://www.boleteriavip.com.ar/auth/google/ingresar/?returnUrl=/altasocio/datospersonales/cai	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/auth/google/ingresar/indexd870.html	(from https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Fcai)
09:53:33	9153/9153	---M--	200	added ('OK')	image/png	etag:%221dad9427aabec41%22	https://www.boleteriavip.com.ar/images/newells/escudo.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/newells/escudo.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:34	26754/26754	---M--	200	added ('OK')	video/webm	etag:%221dad9427aaba702%22	https://www.boleteriavip.com.ar/images/newells/newells-banner.webm	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/newells/newells-banner.webm	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:35	31009/31009	---M--	200	added ('OK')	video/mp4	etag:%221dad9427aabb6a1%22	https://www.boleteriavip.com.ar/images/newells/newells-banner.mp4	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/newells/newells-banner.mp4	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=newells)
09:53:37	28425/28425	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:36%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dnewells	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar2eed.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=newells)
09:53:38	28416/28416	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:37%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fnuevoabono%2Fsocios%2F%3Fclub%3Dnewells	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar9abe.html	(from https://www.boleteriavip.com.ar/nuevoabono/socios/?club=newells)
09:53:39	28464/28464	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:38%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Fnewells%2F%3Fclub%3Dnewells	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar3973.html	(from https://www.boleteriavip.com.ar/altasocio/datospersonales/newells/?club=newells)
09:53:39	29369/29369	---MCZ	200	added ('OK')	text/css	etag:W/%221dac725b548e239%22	https://www.boleteriavip.com.ar/css/colon-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/colon-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=colon)
09:53:40	1141/1141	---M--	200	added ('OK')	image/png	etag:%221dad9427aabcbf5%22	https://www.boleteriavip.com.ar/images/colon/colon-escudo.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/colon/colon-escudo.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=colon)
09:53:42	28547/28547	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:41%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dcolon	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresard1c6.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=colon)
09:53:43	28538/28538	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:42%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fnuevoabono%2Fsocios%2F%3Fclub%3Dcolon	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar9203.html	(from https://www.boleteriavip.com.ar/nuevoabono/socios/?club=colon)
09:53:44	28580/28580	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:43%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Fcolon%2F%3Fclub%3Dcolon	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresarc396.html	(from https://www.boleteriavip.com.ar/altasocio/datospersonales/colon/?club=colon)
09:53:45	294429/294429	---M--	200	added ('OK')	image/jpeg	etag:%2242bba8f19c2cf419001418e1bed1d848%22	https://www.boleteriavip.com.ar/imgs/trofeo-reyes-de-copas-2024-07-01-big_9159bbe50e14c248459dbfe380d04dee529c2fc2.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/trofeo-reyes-de-copas-2024-07-01-big_9159bbe50e14c248459dbfe380d04dee529c2fc2.jpg	(from https://www.boleteriavip.com.ar/event/description/830/trofeo-reyes-de-copas)
09:53:45	1871/1871	---M--	200	added ('OK')	image/png	etag:%221dad9427aabc8cf%22	https://www.boleteriavip.com.ar/images/caunion/favicon_32x32.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/caunion/favicon_32x32.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=caunion)
09:53:46	14206/14206	---M--	200	added ('OK')	image/png	etag:%221dad9427aabf8fe%22	https://www.boleteriavip.com.ar/images/caunion/favicon_180x180.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/caunion/favicon_180x180.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=caunion)
09:53:47	30026/30026	---MCZ	200	added ('OK')	text/css	etag:W/%221dac725b548e5ca%22	https://www.boleteriavip.com.ar/css/caunion-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/caunion-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=caunion)
09:53:48	9646/9646	---M--	200	added ('OK')	image/png	etag:%221dad9427aabea2e%22	https://www.boleteriavip.com.ar/images/caunion/logo-club-union.png	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/images/caunion/logo-club-union.png	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=caunion)
09:53:50	38894/38894	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:49%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fcuota%2Fidentificacion%2F%3Fclub%3Dcaunion	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar7f38.html	(from https://www.boleteriavip.com.ar/cuota/identificacion/?club=caunion)
09:53:51	38888/38888	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:50%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fnuevoabono%2Fsocios%2F%3Fclub%3Dcaunion	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresara019.html	(from https://www.boleteriavip.com.ar/nuevoabono/socios/?club=caunion)
09:53:52	38920/38920	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:51%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Faltasocio%2Fdatospersonales%2Fcaunion%2F%3Fclub%3Dcaunion	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar4f72.html	(from https://www.boleteriavip.com.ar/altasocio/datospersonales/caunion/?club=caunion)
09:53:53	271265/271265	---M--	200	added ('OK')	image/jpeg	etag:%22adb0b277eb63d47319d8a17df047e55d%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-banfield-2024-06-12-big_76543d3edec743a98a309f7fef7a565c6ee97eaf.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-banfield-2024-06-12-big_76543d3edec743a98a309f7fef7a565c6ee97eaf.jpg	(from https://www.boleteriavip.com.ar/event/description/823/independiente-vs-banfield)
09:53:54	29171/29171	---MC-	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202024%2013:53:53%20GMT	https://www.boleteriavip.com.ar/ingresar?ReturnUrl=%2Fnuevoabono%2Fidentificacion%2F%3Fclub%3Dlanus	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/ingresar5288.html	(from https://www.boleteriavip.com.ar/nuevoabono/identificacion/?club=lanus)
09:53:55	272647/272647	---M--	200	added ('OK')	image/jpeg	etag:%221a9ef3d56c086e9269fdae854e221e9b%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-velez-sarsfield-2024-05-26-big_7b33d93d2a535228671022acaa8acf7639bc627f.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-velez-sarsfield-2024-05-26-big_7b33d93d2a535228671022acaa8acf7639bc627f.jpg	(from https://www.boleteriavip.com.ar/event/description/810/independiente-vs-velez-sarsfield)
09:53:56	245907/245907	---M--	200	added ('OK')	image/jpeg	etag:%22db44b76f45fbbd074fd2ef334aa8f248%22	https://www.boleteriavip.com.ar/imgs/pack-libertadores-2024-2024-05-20-big_d59ce2ae969cccbc86f3061973b7280161db7074.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/pack-libertadores-2024-2024-05-20-big_d59ce2ae969cccbc86f3061973b7280161db7074.jpg	(from https://www.boleteriavip.com.ar/event/description/768/pack-libertadores-2024)
09:53:57	244576/244576	---M--	200	added ('OK')	image/jpeg	etag:%221782411c049b486f53446a1f2c090e16%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-talleres-2024-05-11-big_8038e484784bb36887e890ea6caefda5b25372b3.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-talleres-2024-05-11-big_8038e484784bb36887e890ea6caefda5b25372b3.jpg	(from https://www.boleteriavip.com.ar/event/description/800/independiente-vs-talleres)
09:53:58	192096/192096	---M--	200	added ('OK')	image/jpeg	etag:%222aac15c59c03af3cd66b54279466f663%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-talleres-2024-04-15-big_3955ce23997623ee4e0357483755dfb2c0bc134f.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-talleres-2024-04-15-big_3955ce23997623ee4e0357483755dfb2c0bc134f.jpg	(from https://www.boleteriavip.com.ar/event/description/783/independiente-vs-talleres)
09:53:59	200476/200476	---M--	200	added ('OK')	image/jpeg	etag:%22c2a77603f24022f92e2ea4243433cc16%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-atl-tucuman-2024-03-31-big_1a328d1664d67e708a5fbce0e545d2882a8fff24.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-atl-tucuman-2024-03-31-big_1a328d1664d67e708a5fbce0e545d2882a8fff24.jpg	(from https://www.boleteriavip.com.ar/event/description/773/independiente-vs-atl-tucuman)
09:54:00	185701/185701	---M--	200	added ('OK')	image/jpeg	etag:%2288b6ca37c1a462951be6e14b725a7c62%22	https://www.boleteriavip.com.ar/imgs/sorteo-viaje-a-brasil-2024-04-26-big_1956a2487d6550958b677f06b04e69b0bd3898dc.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/sorteo-viaje-a-brasil-2024-04-26-big_1956a2487d6550958b677f06b04e69b0bd3898dc.jpg	(from https://www.boleteriavip.com.ar/event/description/774/sorteo-viaje-a-brasil)
09:54:01	183297/183297	---M--	200	added ('OK')	image/jpeg	etag:%22b68453753cee361f95c6154aa99f1b85%22	https://www.boleteriavip.com.ar/imgs/sorteo-viaje-a-brasil-2024-04-26-big_721e67e93bbade2263b4e78a9f59bce1de31616b.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/sorteo-viaje-a-brasil-2024-04-26-big_721e67e93bbade2263b4e78a9f59bce1de31616b.jpg	(from https://www.boleteriavip.com.ar/event/description/775/sorteo-viaje-a-brasil)
09:54:02	208014/208014	---M--	200	added ('OK')	image/jpeg	etag:%22282d2e64de7b11e799af52705054c4ae%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-river-plate-2024-03-09-big_71c3c2d0e9a01f3eaf8707bfffeb82cabfa60e13.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-river-plate-2024-03-09-big_71c3c2d0e9a01f3eaf8707bfffeb82cabfa60e13.jpg	(from https://www.boleteriavip.com.ar/event/description/762/independiente-vs-river-plate)
09:54:03	194423/194423	---M--	200	added ('OK')	image/jpeg	etag:%22d35ce7945c27cb4fc613ac05397709f3%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-argentinos-jrs-2024-03-02-big_2f826c4421acee56c3d230be83352dcb1999d90b.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-argentinos-jrs-2024-03-02-big_2f826c4421acee56c3d230be83352dcb1999d90b.jpg	(from https://www.boleteriavip.com.ar/event/description/754/independiente-vs-argentinos-jrs)
09:54:04	298636/298636	---M--	200	added ('OK')	image/jpeg	etag:%22450049e6de65cf69dedfddee34f3f728%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-racing-club-2024-02-24-big_ebc812468d9670df665298e85bd027dd143ecd37.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-racing-club-2024-02-24-big_ebc812468d9670df665298e85bd027dd143ecd37.jpg	(from https://www.boleteriavip.com.ar/event/description/745/independiente-vs-racing-club)
09:54:04	85750/85750	---M--	200	added ('OK')	image/jpeg	etag:%22edaba2f718ceb4910b8b36e0255a9784%22	https://www.boleteriavip.com.ar/imgs/independiente-vs-rosario-central-2024-02-13-big_2c275975fa2f0841d0f006d263035d803f75ae7e.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/independiente-vs-rosario-central-2024-02-13-big_2c275975fa2f0841d0f006d263035d803f75ae7e.jpg	(from https://www.boleteriavip.com.ar/event/description/739/independiente-vs-rosario-central)
09:54:05	41046/41046	---M--	200	added ('OK')	image/jpeg	etag:%22acaacb0eda231a392d55cda0bb690079%22	https://www.boleteriavip.com.ar/imgs/racing-vs-rosario-central-2022-09-30-big_b31d8293c42e62a1530e94c499eaa26c91daebe4.jpg	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/imgs/racing-vs-rosario-central-2022-09-30-big_b31d8293c42e62a1530e94c499eaa26c91daebe4.jpg	(from https://www.boleteriavip.com.ar/event/description/562/racing-vs-rosario-central)
09:54:07	27278/27278	---MCZ	200	added ('OK')	text/css	etag:W/%221dad942a9c22b8e%22	https://www.boleteriavip.com.ar/css/racing-theme-x263.min.css	/home/kali/Desktop/Correo/www.boleteriavip.com.ar/css/racing-theme-x263.min.css	(from https://www.boleteriavip.com.ar/socios/habilitacion/?club=racing)
